ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
116;0;0;72;272;0;0;0;0;0;2;0;2;2022-04-30-3:33:30;1,65129E+14
117;1;1;76;293;0;0;12;2;0;1;0;2;2022-04-30-3:33:31;1,65129E+15
118;0;0;75;279;0;0;0;0;0;1;0;2;2022-04-30-3:33:32;1,65129E+15
119;0;0;76;284;0;0;0;0;0;2;0;2;2022-04-30-3:33:33;1,65129E+15
120;0;0;71;277;0;0;0;0;0;1;0;2;2022-04-30-3:33:34;1,65129E+15
121;1;0;74;281;0;0;28;1;0;1;0;2;2022-04-30-3:33:35;1,65129E+15
122;1;0;89;319;0;0;28;2;1;8;1;11;2022-04-30-3:33:36;1,65129E+15
123;0;0;88;295;0;0;0;0;0;1;0;2;2022-04-30-3:33:37;1,65129E+15
124;0;0;74;287;0;0;0;0;0;1;0;1;2022-04-30-3:33:38;1,65129E+15
125;0;0;80;290;0;0;0;0;0;2;0;2;2022-04-30-3:33:39;1,65129E+15
126;1;0;75;275;0;0;0;0;0;1;0;2;2022-04-30-3:33:40;1,65129E+14
127;0;0;79;294;0;0;12;2;0;1;0;2;2022-04-30-3:33:41;1,65129E+15
128;1;0;71;279;0;0;0;0;0;2;0;2;2022-04-30-3:33:42;1,65129E+15
129;0;0;80;290;0;0;0;0;0;1;0;2;2022-04-30-3:33:43;1,65129E+15
130;1;0;71;273;0;0;0;0;0;1;0;2;2022-04-30-3:33:44;1,65129E+15
131;0;0;84;302;0;0;0;0;0;2;0;2;2022-04-30-3:33:45;1,65129E+15
132;1;0;70;285;0;0;12;2;0;1;0;2;2022-04-30-3:33:46;1,65129E+15
133;0;0;75;276;0;0;0;0;0;1;0;2;2022-04-30-3:33:47;1,65129E+15
134;0;0;75;301;0;0;0;0;0;2;0;2;2022-04-30-3:33:48;1,65129E+15
135;0;0;75;284;0;0;0;0;0;2;0;2;2022-04-30-3:33:49;1,65129E+15
136;1;0;73;265;0;0;20;4;0;2;0;2;2022-04-30-3:33:50;1,65129E+14
137;0;0;82;298;0;0;20;2;0;3;0;2;2022-04-30-3:33:51;1,65129E+15
138;0;0;70;275;0;0;0;0;0;1;0;2;2022-04-30-3:33:52;1,65129E+15
139;1;0;78;287;0;0;0;0;0;1;0;2;2022-04-30-3:33:53;1,65129E+15
140;0;0;67;276;0;0;0;0;0;2;0;2;2022-04-30-3:33:54;1,65129E+15
141;1;0;70;284;0;0;0;0;0;1;0;2;2022-04-30-3:33:55;1,65129E+15
142;1;1;72;281;0;0;12;2;0;1;0;2;2022-04-30-3:33:56;1,65129E+15
143;0;0;77;283;0;0;0;0;0;3;0;2;2022-04-30-3:33:57;1,65129E+15
144;0;0;72;288;0;0;0;0;0;2;0;2;2022-04-30-3:33:58;1,65129E+15
145;1;0;78;276;0;0;0;0;0;2;0;2;2022-04-30-3:33:59;1,65129E+15
146;1;0;73;286;0;0;0;0;0;2;0;2;2022-04-30-3:34:0;16512896400
147;8;0;97;374;0;0;12;2;0;1;0;2;2022-04-30-3:34:1;1,65129E+15
148;0;0;69;276;0;0;0;0;0;1;0;2;2022-04-30-3:34:2;1,65129E+15
149;0;0;82;291;0;0;0;0;0;2;0;2;2022-04-30-3:34:3;1,65129E+15
150;0;0;71;274;0;0;0;0;0;1;0;2;2022-04-30-3:34:4;1,65129E+15
151;0;0;78;283;0;0;0;0;0;1;0;2;2022-04-30-3:34:5;1,65129E+15
152;0;0;80;289;0;0;16;2;0;4;0;2;2022-04-30-3:34:6;1,65129E+15
153;0;0;80;287;0;0;0;0;0;1;0;2;2022-04-30-3:34:7;1,65129E+15
154;0;0;73;289;0;0;0;0;0;1;0;2;2022-04-30-3:34:8;1,65129E+15
155;1;0;81;296;0;0;0;0;0;2;0;2;2022-04-30-3:34:9;1,65129E+15
156;0;0;68;269;0;0;0;0;0;1;0;2;2022-04-30-3:34:10;1,65129E+14
157;1;0;83;299;0;0;12;2;0;1;0;2;2022-04-30-3:34:11;1,65129E+15
158;0;0;70;277;0;0;0;0;0;2;0;2;2022-04-30-3:34:12;1,65129E+15
159;0;0;79;288;0;0;0;0;0;1;0;2;2022-04-30-3:34:13;1,65129E+15
160;0;0;71;277;0;0;0;0;0;2;0;2;2022-04-30-3:34:14;1,65129E+15
161;1;0;84;297;0;0;0;0;0;2;0;2;2022-04-30-3:34:15;1,65129E+15
162;0;0;79;291;0;0;12;2;0;1;0;2;2022-04-30-3:34:16;1,65129E+15
163;0;0;77;276;0;0;0;0;0;1;0;2;2022-04-30-3:34:17;1,65129E+15
164;1;0;81;307;0;0;0;0;0;2;0;2;2022-04-30-3:34:18;1,65129E+15
165;0;0;78;286;0;0;0;0;0;1;0;2;2022-04-30-3:34:19;1,65129E+15
166;1;0;76;279;0;0;0;0;0;1;0;2;2022-04-30-3:34:20;1,65129E+14
167;1;1;77;295;0;0;28;6;0;2;0;2;2022-04-30-3:34:21;1,65129E+15
168;1;0;71;282;0;0;0;0;0;1;0;2;2022-04-30-3:34:22;1,65129E+15
169;0;0;75;284;0;0;0;0;0;1;0;2;2022-04-30-3:34:23;1,65129E+15
170;0;0;74;283;0;0;0;0;0;2;0;2;2022-04-30-3:34:24;1,65129E+15
171;0;0;74;282;0;0;0;0;0;1;0;2;2022-04-30-3:34:25;1,65129E+15
172;1;0;78;281;0;0;0;0;0;1;0;2;2022-04-30-3:34:26;1,65129E+15
173;0;0;79;294;0;0;12;2;0;2;0;2;2022-04-30-3:34:27;1,65129E+15
174;0;0;79;293;0;0;0;0;0;1;0;2;2022-04-30-3:34:28;1,65129E+15
175;0;0;71;277;0;0;0;0;0;1;0;2;2022-04-30-3:34:29;1,65129E+15
176;0;0;70;271;0;0;0;0;0;2;0;2;2022-04-30-3:34:30;1,65129E+14
177;1;0;77;290;0;0;0;0;0;1;0;2;2022-04-30-3:34:31;1,65129E+15
178;0;0;77;295;0;0;12;2;0;1;0;2;2022-04-30-3:34:32;1,65129E+15
179;0;0;78;287;0;0;0;0;0;2;0;2;2022-04-30-3:34:33;1,65129E+15
180;1;0;74;278;0;0;0;0;0;1;0;2;2022-04-30-3:34:34;1,65129E+15
181;0;0;76;283;0;0;0;0;0;1;0;2;2022-04-30-3:34:35;1,65129E+15
182;0;0;78;278;0;0;24;1;0;2;0;2;2022-04-30-3:34:36;1,65129E+15
183;1;1;77;283;0;0;28;2;0;1;0;2;2022-04-30-3:34:37;1,65129E+15
184;1;0;78;294;0;0;0;0;0;1;0;2;2022-04-30-3:34:38;1,65129E+15
185;0;0;78;291;0;0;0;0;0;2;0;2;2022-04-30-3:34:39;1,65129E+15
186;0;0;73;269;0;0;0;0;0;1;0;2;2022-04-30-3:34:40;1,65129E+14
187;1;0;76;294;0;0;0;0;0;1;0;2;2022-04-30-3:34:41;1,65129E+15
188;0;0;74;283;0;0;12;2;0;2;0;2;2022-04-30-3:34:42;1,65129E+15
189;0;0;77;287;0;0;0;0;0;1;0;2;2022-04-30-3:34:43;1,65129E+15
190;0;0;73;279;0;0;0;0;0;1;0;2;2022-04-30-3:34:44;1,65129E+15
191;0;0;80;293;0;0;0;0;0;2;0;2;2022-04-30-3:34:45;1,65129E+15
192;0;0;77;289;0;0;0;0;0;1;0;2;2022-04-30-3:34:46;1,65129E+15
193;0;0;81;281;0;0;12;2;0;1;0;2;2022-04-30-3:34:47;1,65129E+15
194;1;0;80;297;0;0;0;0;0;2;0;2;2022-04-30-3:34:48;1,65129E+15
195;0;0;72;280;0;0;0;0;0;1;0;2;2022-04-30-3:34:49;1,65129E+15
