ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
159;0;0;117;474;0;0;0;0;0;2;0;2;2022-04-30-3:34:14;1,65129E+15
160;4;3;121;593;0;0;12;2;1;3;1;3;2022-04-30-3:34:15;1,65129E+15
161;12;11;141;758;0;0;80;4;0;1;0;2;2022-04-30-3:34:16;1,65129E+15
162;1;0;102;463;0;0;0;0;0;1;0;2;2022-04-30-3:34:17;1,65129E+15
163;0;0;107;476;0;0;0;0;0;2;0;1;2022-04-30-3:34:18;1,65129E+15
164;0;0;103;469;0;0;0;0;0;1;0;2;2022-04-30-3:34:19;1,65129E+15
165;0;0;111;466;0;0;0;0;0;2;0;3;2022-04-30-3:34:20;1,65129E+14
166;1;0;104;468;0;0;16;2;0;2;0;2;2022-04-30-3:34:21;1,65129E+15
167;0;0;108;473;0;0;0;0;0;1;0;2;2022-04-30-3:34:22;1,65129E+15
168;0;0;104;462;0;0;0;0;0;1;0;2;2022-04-30-3:34:23;1,65129E+15
169;0;0;109;468;0;0;0;0;0;2;0;2;2022-04-30-3:34:24;1,65129E+15
170;0;0;107;457;0;0;68;15;0;1;0;2;2022-04-30-3:34:25;1,65129E+15
171;0;0;106;477;0;0;0;0;0;1;0;2;2022-04-30-3:34:26;1,65129E+15
172;0;0;104;471;0;0;24;3;0;2;0;2;2022-04-30-3:34:27;1,65129E+15
173;0;0;108;470;0;0;0;0;0;1;0;2;2022-04-30-3:34:28;1,65129E+15
174;0;0;104;474;0;0;0;0;0;1;0;2;2022-04-30-3:34:29;1,65129E+15
175;1;0;105;477;0;0;0;0;0;2;0;2;2022-04-30-3:34:30;1,65129E+14
176;0;0;109;471;0;0;0;0;0;1;0;2;2022-04-30-3:34:31;1,65129E+15
177;0;0;110;471;0;0;12;2;0;2;0;3;2022-04-30-3:34:32;1,65129E+15
178;1;0;102;476;0;0;0;0;0;2;0;2;2022-04-30-3:34:33;1,65129E+15
179;1;1;117;483;0;0;0;0;0;1;0;2;2022-04-30-3:34:34;1,65129E+15
180;0;0;106;469;0;0;28;1;0;1;0;2;2022-04-30-3:34:35;1,65129E+15
181;0;0;108;477;0;0;0;0;0;2;0;2;2022-04-30-3:34:36;1,65129E+15
182;0;0;102;461;0;0;44;2;0;1;0;2;2022-04-30-3:34:37;1,65129E+15
183;0;0;105;462;0;0;0;0;0;1;0;2;2022-04-30-3:34:38;1,65129E+15
184;0;0;107;494;0;0;0;0;0;2;0;2;2022-04-30-3:34:39;1,65129E+15
185;1;0;109;471;0;0;0;0;0;1;0;2;2022-04-30-3:34:40;1,65129E+14
186;1;0;99;462;0;0;0;0;0;1;0;2;2022-04-30-3:34:41;1,65129E+15
187;0;0;110;480;0;0;12;2;0;2;0;2;2022-04-30-3:34:42;1,65129E+15
188;0;0;102;459;0;0;0;0;0;1;0;2;2022-04-30-3:34:43;1,65129E+15
189;0;0;113;482;0;0;0;0;0;1;0;2;2022-04-30-3:34:44;1,65129E+15
190;0;0;108;481;0;0;0;0;0;2;0;2;2022-04-30-3:34:45;1,65129E+15
191;0;0;108;465;0;0;0;0;0;1;0;2;2022-04-30-3:34:46;1,65129E+15
192;0;0;101;464;0;0;12;2;0;1;0;2;2022-04-30-3:34:47;1,65129E+15
193;0;0;109;477;0;0;0;0;0;2;0;2;2022-04-30-3:34:48;1,65129E+15
194;0;0;102;470;0;0;0;0;0;1;0;2;2022-04-30-3:34:49;1,65129E+15
195;0;0;106;460;0;0;4;1;0;1;0;2;2022-04-30-3:34:50;1,65129E+14
196;0;0;100;462;0;0;0;0;0;2;0;2;2022-04-30-3:34:51;1,65129E+15
197;0;0;105;465;0;0;12;2;0;1;0;2;2022-04-30-3:34:52;1,65129E+15
198;0;0;102;468;0;0;0;0;0;1;0;2;2022-04-30-3:34:53;1,65129E+15
199;0;0;109;477;0;0;0;0;0;3;0;2;2022-04-30-3:34:54;1,65129E+15
200;1;0;132;534;0;0;0;0;0;2;0;2;2022-04-30-3:34:55;1,65129E+15
201;0;0;102;458;0;0;0;0;0;2;0;2;2022-04-30-3:34:56;1,65129E+15
