ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
158;1;0;120;334;0;0;0;0;0;7;1;11;2022-04-30-19:56:11;1,65135E+15
159;1;1;117;342;0;0;0;0;1;8;1;11;2022-04-30-19:56:12;1,65135E+15
160;1;0;122;354;0;0;12;2;0;7;1;11;2022-04-30-19:56:13;1,65135E+15
161;1;0;113;322;0;0;0;0;0;7;1;11;2022-04-30-19:56:14;1,65135E+15
162;1;1;127;351;0;0;0;0;1;8;1;11;2022-04-30-19:56:15;1,65135E+15
163;1;0;116;332;0;0;0;0;0;7;1;11;2022-04-30-19:56:16;1,65135E+15
164;1;0;113;334;0;0;0;0;0;7;1;11;2022-04-30-19:56:17;1,65135E+15
165;0;0;117;343;0;0;12;2;1;8;1;11;2022-04-30-19:56:18;1,65135E+15
166;1;0;118;343;0;0;0;0;0;7;1;11;2022-04-30-19:56:19;1,65135E+15
167;1;0;116;347;0;0;0;0;0;7;1;11;2022-04-30-19:56:20;1,65135E+14
168;1;0;116;340;0;0;0;0;1;8;1;11;2022-04-30-19:56:21;1,65135E+15
169;1;1;106;332;0;0;0;0;0;7;1;11;2022-04-30-19:56:22;1,65135E+15
170;2;1;115;351;0;0;12;2;0;7;1;11;2022-04-30-19:56:23;1,65135E+15
171;0;0;99;309;0;0;8;1;1;8;1;11;2022-04-30-19:56:24;1,65135E+15
172;1;0;122;336;0;0;0;0;0;7;1;11;2022-04-30-19:56:25;1,65135E+15
173;1;0;120;347;0;0;0;0;0;7;1;11;2022-04-30-19:56:26;1,65135E+15
174;0;0;120;333;0;0;0;0;1;8;1;11;2022-04-30-19:56:27;1,65135E+15
175;3;0;162;452;0;0;28;3;0;7;1;11;2022-04-30-19:56:28;1,65135E+15
176;1;0;112;331;0;0;0;0;0;7;1;11;2022-04-30-19:56:29;1,65135E+15
177;2;1;121;332;0;0;0;0;1;8;1;11;2022-04-30-19:56:30;1,65135E+14
178;1;0;116;345;0;0;0;0;0;7;2;11;2022-04-30-19:56:31;1,65135E+15
179;1;0;99;310;0;0;0;0;0;3;1;5;2022-04-30-19:56:32;1,65135E+15
180;0;0;106;326;0;0;12;2;0;6;1;8;2022-04-30-19:56:33;1,65135E+15
181;2;1;116;339;0;0;24;1;0;7;1;11;2022-04-30-19:56:34;1,65135E+15
182;1;0;119;331;0;0;0;0;0;7;1;11;2022-04-30-19:56:35;1,65135E+15
183;1;0;108;337;0;0;0;0;1;8;1;11;2022-04-30-19:56:36;1,65135E+15
184;0;0;115;334;0;0;0;0;0;7;1;11;2022-04-30-19:56:37;1,65135E+15
185;2;1;124;349;0;0;24;2;0;7;1;11;2022-04-30-19:56:38;1,65135E+15
186;1;0;110;339;0;0;0;0;1;8;1;11;2022-04-30-19:56:39;1,65135E+15
187;1;1;128;346;0;0;0;0;0;7;1;11;2022-04-30-19:56:40;1,65135E+14
188;1;1;115;332;0;0;0;0;0;7;1;11;2022-04-30-19:56:41;1,65135E+15
189;1;0;116;332;0;0;0;0;1;8;1;11;2022-04-30-19:56:42;1,65135E+15
190;1;0;114;340;0;0;12;2;0;7;1;11;2022-04-30-19:56:43;1,65135E+15
191;1;1;122;335;0;0;0;0;0;7;1;11;2022-04-30-19:56:44;1,65135E+15
192;1;0;126;338;0;0;0;0;1;8;1;11;2022-04-30-19:56:45;1,65135E+15
193;1;0;117;334;0;0;0;0;0;7;1;11;2022-04-30-19:56:46;1,65135E+15
194;0;0;112;340;0;0;0;0;0;7;1;11;2022-04-30-19:56:47;1,65135E+15
195;1;0;125;355;0;0;12;2;1;8;1;11;2022-04-30-19:56:48;1,65135E+15
196;1;0;115;321;0;0;0;0;1;8;1;11;2022-04-30-19:56:49;1,65135E+15
197;2;1;115;340;0;0;0;0;0;7;1;11;2022-04-30-19:56:50;1,65135E+14
198;1;0;117;340;0;0;0;0;1;8;1;11;2022-04-30-19:56:51;1,65135E+15
199;1;1;116;335;0;0;0;0;0;7;1;11;2022-04-30-19:56:52;1,65135E+15
200;1;1;118;358;0;0;12;2;0;7;2;11;2022-04-30-19:56:53;1,65135E+15
201;1;1;114;334;0;0;20;5;1;8;1;11;2022-04-30-19:56:54;1,65135E+15
202;1;0;123;351;0;0;0;0;1;9;1;11;2022-04-30-19:56:55;1,65135E+15
203;0;0;119;331;0;0;0;0;0;7;1;11;2022-04-30-19:56:56;1,65135E+15
