interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,76391607,115182817,439050,473791
ens38,76391607,115182817,439050,473791
ens38,76391607,115182817,439050,473791
ens38,76391607,115182817,439050,473791
ens38,76392958,115183287,439058,473798
ens38,76394188,115185325,439064,473804
ens38,76395973,115186009,439078,473814
ens38,76396093,115186141,439080,473816
ens38,76397203,115187804,439084,473820
ens38,76398986,115188488,439098,473830
ens38,76400096,115190141,439102,473834
ens38,76400170,115190215,439103,473835
ens38,76401880,115190825,439116,473844
ens38,76402990,115192480,439120,473848
ens38,76404772,115193164,439134,473858
ens38,76404772,115193164,439134,473858
ens38,76405882,115194823,439138,473862
ens38,76408873,115196402,439156,473876
ens38,76409983,115198060,439160,473880
ens38,76411759,115198744,439174,473890
ens38,76412869,115200396,439178,473894
ens38,76413141,115200396,439179,473894
ens38,76414922,115201146,439193,473905
ens38,76416032,115202896,439197,473909
ens38,76416032,115202896,439197,473909
ens38,76417816,115203580,439211,473919
ens38,76418926,115205401,439215,473923
ens38,76420709,115206085,439229,473933
ens38,76421819,115207744,439233,473937
ens38,76421819,115207744,439233,473937
ens38,76423603,115208428,439247,473947
ens38,76424713,115210087,439251,473951
ens38,76426497,115210771,439265,473961
ens38,76427607,115212431,439269,473965
ens38,76427607,115212431,439269,473965
ens38,76429391,115213115,439283,473975
ens38,76430501,115214775,439287,473979
ens38,76432285,115215459,439301,473989
ens38,76432780,115216338,439302,473991
ens38,76433395,115217120,439305,473993
ens38,76435179,115217804,439319,474003
ens38,76436289,115219457,439323,474007
ens38,76438565,115220834,439336,474018
ens38,76439280,115221036,439341,474021
ens38,76440390,115222690,439345,474025
ens38,76442174,115223374,439359,474035
ens38,76443284,115225034,439363,474039
ens38,76443284,115225034,439363,474039
ens38,76445066,115225718,439377,474049
ens38,76446176,115227366,439381,474053
ens38,76447960,115228050,439395,474063
ens38,76449162,115230331,439400,474070
ens38,76449162,115230331,439400,474070
ens38,76450945,115231015,439414,474080
ens38,76452055,115232674,439418,474084
ens38,76453875,115233358,439432,474094
ens38,76454985,115235051,439436,474098
ens38,76454985,115235051,439436,474098
ens38,76456880,115235813,439451,474109
ens38,76457495,115237562,439454,474114
ens38,76459883,115238366,439470,474126
ens38,76459883,115239209,439470,474127
ens38,76460993,115240068,439474,474130
ens38,76462851,115240752,439488,474140
ens38,76464021,115242593,439493,474146
ens38,76464263,115242803,439496,474149
ens38,76465878,115243277,439507,474156
ens38,76468196,115245832,439515,474163
ens38,76470054,115246516,439529,474173
ens38,76471164,115248238,439533,474177
ens38,76471164,115248238,439533,474177
ens38,76473033,115248922,439547,474187
ens38,76474143,115250652,439551,474191
ens38,76476000,115251336,439565,474201
ens38,76477110,115253055,439569,474205
ens38,76477110,115253055,439569,474205
ens38,76478982,115253739,439583,474215
ens38,76480092,115255469,439587,474219
ens38,76481958,115256153,439601,474229
ens38,76483068,115257820,439605,474232
ens38,76483068,115257880,439605,474233
ens38,76484926,115258564,439619,474243
ens38,76486036,115260284,439623,474247
ens38,76487898,115260968,439637,474257
ens38,76487898,115260968,439637,474257
ens38,76489008,115262693,439641,474261
ens38,76490866,115263377,439655,474271
ens38,76491976,115265096,439659,474275
ens38,76491976,115265096,439659,474275
ens38,76493836,115265780,439673,474285
ens38,76494946,115267497,439677,474289
ens38,76496803,115268181,439691,474299
ens38,76499121,115270793,439699,474307
ens38,76499121,115270793,439699,474307
ens38,76500979,115271477,439713,474317
ens38,76502089,115273197,439717,474321
ens38,76503947,115273881,439731,474331
ens38,76505057,115275603,439735,474335
ens38,76505057,115275603,439735,474335
ens38,76506914,115276287,439749,474345
ens38,76508084,115283919,439754,474353
ens38,76509933,115284603,439768,474363
ens38,76509933,115285455,439768,474364
ens38,76511043,115286322,439772,474367
ens38,76512890,115287006,439786,474377
ens38,76514000,115288720,439790,474381
ens38,76514242,115288930,439793,474384
ens38,76515848,115289404,439804,474391
ens38,76516403,115290315,439806,474393
ens38,76518251,115290999,439820,474403
ens38,76518806,115291803,439822,474405
ens38,76519916,115293515,439826,474409
ens38,76521764,115294199,439840,474419
ens38,76522874,115295912,439844,474423
ens38,76524722,115296596,439858,474433
ens38,76525892,115298426,439863,474439
ens38,76525892,115298426,439863,474439
ens38,76529193,115300301,439885,474458
ens38,76530183,115302013,439887,474462
ens38,76532031,115302697,439901,474472
ens38,76533021,115304409,439903,474476
ens38,76533021,115304409,439903,474476
ens38,76534868,115305093,439917,474486
ens38,76535858,115306807,439919,474490
ens38,76537706,115307491,439933,474500
ens38,76537706,115308342,439933,474501
ens38,76538696,115309206,439935,474504
ens38,76540542,115309890,439949,474514
ens38,76541532,115311599,439951,474518
ens38,76541606,115311673,439952,474519
ens38,76543380,115312283,439965,474528
ens38,76544370,115313997,439967,474532
ens38,76546217,115314681,439981,474542
ens38,76547207,115316393,439983,474546
ens38,76547207,115316393,439983,474546
ens38,76549054,115317077,439997,474556
ens38,76550044,115318790,439999,474560
ens38,76551892,115319474,440013,474570
ens38,76552882,115321182,440015,474574
ens38,76552882,115321182,440015,474574
ens38,76554730,115321866,440029,474584
ens38,76555720,115323582,440031,474588
ens38,76558841,115325227,440050,474603
ens38,76559831,115326935,440052,474607
ens38,76559831,115326935,440052,474607
ens38,76561679,115327619,440066,474617
ens38,76562669,115329330,440068,474621
ens38,76564516,115330014,440082,474631
ens38,76565011,115331666,440083,474634
ens38,76565506,115331726,440084,474635
ens38,76567353,115332410,440098,474645
ens38,76568343,115334125,440100,474649
ens38,76568645,115334265,440104,474651
ens38,76570250,115334875,440115,474660
ens38,76571360,115336587,440119,474664
ens38,76573206,115337271,440133,474674
ens38,76574256,115338983,440136,474678
ens38,76574256,115338983,440136,474678
ens38,76576104,115339667,440150,474688
ens38,76577154,115341380,440153,474692
ens38,76579002,115342064,440167,474702
ens38,76579992,115343771,440169,474706
ens38,76580052,115343837,440170,474707
ens38,76581900,115344521,440184,474717
ens38,76582890,115346234,440186,474721
ens38,76584738,115346918,440200,474731
ens38,76585728,115348572,440202,474734
ens38,76586816,115349526,440204,474739
ens38,76588723,115350210,440219,474749
ens38,76589713,115351920,440221,474753
ens38,76591560,115352604,440235,474763
ens38,76591560,115352604,440235,474763
ens38,76592550,115354313,440237,474767
ens38,76594398,115354997,440251,474777
ens38,76595448,115356707,440254,474781
ens38,76595448,115356707,440254,474781
ens38,76597295,115357391,440268,474791
ens38,76598345,115359171,440271,474796
ens38,76600192,115359933,440285,474807
ens38,76601242,115361647,440288,474811
ens38,76601242,115361647,440288,474811
ens38,76603090,115362331,440302,474821
ens38,76604080,115364043,440304,474825
ens38,76605928,115364727,440318,474835
ens38,76606918,115366441,440320,474839
ens38,76606918,115366441,440320,474839
ens38,76608766,115367125,440334,474849
ens38,76609816,115368905,440337,474854
ens38,76611663,115369589,440351,474864
ens38,76612158,115371241,440352,474867
ens38,76612653,115371301,440353,474868
ens38,76614500,115371985,440367,474878
ens38,76616083,115374527,440370,474885
ens38,76617738,115375007,440381,474892
ens38,76618486,115375271,440386,474896
ens38,76619476,115376985,440388,474900
ens38,76621324,115377669,440402,474910
ens38,76622314,115379380,440404,474914
ens38,76622314,115379380,440404,474914
ens38,76624162,115380064,440418,474924
ens38,76625152,115381776,440420,474928
ens38,76627000,115382460,440434,474938
ens38,76628050,115384173,440437,474942
ens38,76628050,115384239,440437,474943
ens38,76629897,115384923,440451,474953
ens38,76631007,115392548,440455,474961
ens38,76632855,115393232,440469,474971
ens38,76633350,115394883,440470,474974
ens38,76633845,115394943,440471,474975
ens38,76635692,115395627,440485,474985
ens38,76636682,115397336,440487,474989
ens38,76638529,115398020,440501,474999
ens38,76638529,115398020,440501,474999
ens38,76639579,115399798,440504,475004
ens38,76641426,115400482,440518,475014
ens38,76642536,115402196,440522,475018
ens38,76642536,115402196,440522,475018
ens38,76644726,115403222,440537,475029
ens38,76646924,115405830,440543,475037
ens38,76648772,115406514,440557,475047
ens38,76649822,115408228,440560,475051
ens38,76649822,115408228,440560,475051
ens38,76651729,115408972,440575,475062
ens38,76652719,115410687,440577,475066
ens38,76654566,115411371,440591,475076
ens38,76655556,115413082,440593,475080
ens38,76655556,115413082,440593,475080
ens38,76657401,115413766,440607,475090
ens38,76658451,115415538,440610,475095
ens38,76660299,115416222,440624,475105
ens38,76660299,115417073,440624,475106
ens38,76661289,115417937,440626,475109
ens38,76663137,115418621,440640,475119
ens38,76664127,115420334,440642,475123
ens38,76664201,115420408,440643,475124
ens38,76665974,115421018,440656,475133
ens38,76666964,115422731,440658,475137
ens38,76668812,115423415,440672,475147
ens38,76669982,115425305,440677,475154
ens38,76669982,115425305,440677,475154
ens38,76671829,115425989,440691,475164
ens38,76672819,115427700,440693,475168
ens38,76674664,115428384,440707,475178
ens38,76676928,115431056,440714,475187
ens38,76676928,115431056,440714,475187
ens38,76678776,115431740,440728,475197
ens38,76679766,115433454,440730,475201
ens38,76681613,115434138,440744,475211
ens38,76682603,115435786,440746,475214
ens38,76682603,115435846,440746,475215
ens38,76684450,115436530,440760,475225
ens38,76685440,115438240,440762,475229
ens38,76687288,115438924,440776,475239
ens38,76687348,115438990,440777,475240
ens38,76688338,115440693,440779,475244
ens38,76690185,115441377,440793,475254
ens38,76691175,115443092,440795,475258
ens38,76691175,115443092,440795,475258
ens38,76693022,115443776,440809,475268
ens38,76694012,115445492,440811,475272
ens38,76695859,115446176,440825,475282
ens38,76696849,115447889,440827,475286
ens38,76696849,115447889,440827,475286
ens38,76698756,115448639,440842,475297
ens38,76699746,115450351,440844,475301
ens38,76701593,115451035,440858,475311
ens38,76702583,115452749,440860,475315
ens38,76702583,115452749,440860,475315
ens38,76705579,115454329,440877,475329
ens38,76706569,115456039,440879,475333
ens38,76708415,115456723,440893,475343
ens38,76708910,115458374,440894,475346
ens38,76709405,115458434,440895,475347
ens38,76711252,115459118,440909,475357
ens38,76712242,115460830,440911,475361
ens38,76713342,115461312,440920,475368
ens38,76714089,115461514,440925,475371
ens38,76715139,115463225,440928,475375
ens38,76717047,115463975,440943,475386
ens38,76718037,115465685,440945,475390
ens38,76718037,115465685,440945,475390
ens38,76719884,115466369,440959,475400
ens38,76720934,115468081,440962,475404
ens38,76722781,115468765,440976,475414
ens38,76723771,115470477,440978,475418
ens38,76723771,115470477,440978,475418
ens38,76725619,115471161,440992,475428
ens38,76726609,115472869,440994,475432
ens38,76728517,115473619,441009,475443
ens38,76729507,115475269,441011,475446
ens38,76729507,115475329,441011,475447
ens38,76731354,115476013,441025,475457
ens38,76732344,115477726,441027,475461
ens38,76735340,115479304,441044,475475
ens38,76735340,115480155,441044,475476
ens38,76736330,115481017,441046,475479
ens38,76738175,115481701,441060,475489
ens38,76739165,115483413,441062,475493
ens38,76739257,115483517,441063,475494
ens38,76741104,115484201,441077,475504
ens38,76742094,115485910,441079,475508
ens38,76743941,115486594,441093,475518
ens38,76744931,115488306,441095,475522
ens38,76744991,115488372,441096,475523
ens38,76746839,115489056,441110,475533
ens38,76747829,115490769,441112,475537
ens38,76749676,115491453,441126,475547
ens38,76750666,115493167,441128,475551
ens38,76750666,115493167,441128,475551
ens38,76752513,115493851,441142,475561
ens38,76753623,115501507,441146,475569
ens38,76755470,115502191,441160,475579
ens38,76756025,115503844,441162,475582
ens38,76756580,115503970,441164,475584
ens38,76758428,115504654,441178,475594
ens38,76759418,115506364,441180,475598
ens38,76761199,115507048,441193,475608
ens38,76761265,115507048,441194,475608
ens38,76763403,115509593,441199,475615
ens38,76765250,115510277,441213,475625
ens38,76766240,115511991,441215,475629
ens38,76766240,115511991,441215,475629
ens38,76768088,115512675,441229,475639
ens38,76769078,115514387,441231,475643
ens38,76770926,115515071,441245,475653
ens38,76771976,115516782,441248,475657
ens38,76771976,115516782,441248,475657
ens38,76773824,115517466,441262,475667
ens38,76774874,115519248,441265,475672
ens38,76776722,115519932,441279,475682
ens38,76777772,115521643,441282,475686
ens38,76777772,115521643,441282,475686
ens38,76779618,115522327,441296,475696
ens38,76780608,115524032,441298,475700
ens38,76782455,115524716,441312,475710
ens38,76782455,115524716,441312,475710
ens38,76783445,115526427,441314,475714
ens38,76785291,115527111,441328,475724
ens38,76786341,115528888,441331,475729
ens38,76786415,115528962,441332,475730
ens38,76788189,115529572,441345,475739
ens38,76789179,115531284,441347,475743
ens38,76791026,115531968,441361,475753
ens38,76793164,115534577,441366,475761
ens38,76793164,115534577,441366,475761
ens38,76795012,115535261,441380,475771
