cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
1,0,104,467,0,0,0,0,0,2,0,2,2022-04-30,01:14:51
0,0,105,477,0,0,12,2,0,1,0,2,2022-04-30,01:14:52
0,0,104,464,0,0,0,0,0,1,0,2,2022-04-30,01:14:53
0,0,102,465,0,0,0,0,0,2,0,2,2022-04-30,01:14:54
0,0,104,461,0,0,0,0,0,1,0,2,2022-04-30,01:14:55
0,0,102,468,0,0,0,0,0,1,0,2,2022-04-30,01:14:56
0,0,109,463,0,0,12,3,0,2,0,2,2022-04-30,01:14:57
0,0,101,464,0,0,12,2,0,1,0,2,2022-04-30,01:14:58
0,0,109,488,0,0,0,0,0,3,0,2,2022-04-30,01:14:59
0,0,102,468,0,0,0,0,0,4,0,2,2022-04-30,01:15:00
9,0,131,548,0,0,0,0,0,2,0,2,2022-04-30,01:15:01
0,0,101,463,0,0,0,0,0,2,0,2,2022-04-30,01:15:02
1,1,112,471,0,0,16,2,0,3,0,3,2022-04-30,01:15:03
1,0,100,464,0,0,0,0,0,1,0,2,2022-04-30,01:15:04
0,0,109,479,0,0,0,0,0,1,0,2,2022-04-30,01:15:05
0,0,112,479,0,0,0,0,0,2,0,2,2022-04-30,01:15:06
1,0,110,466,0,0,0,0,0,1,0,2,2022-04-30,01:15:07
0,0,104,467,0,0,12,2,0,1,0,2,2022-04-30,01:15:08
0,0,106,487,0,0,0,0,0,2,0,2,2022-04-30,01:15:09
0,0,93,453,0,0,0,0,0,1,0,2,2022-04-30,01:15:10
0,0,100,462,0,0,0,0,0,2,0,2,2022-04-30,01:15:11
0,0,103,463,0,0,0,0,0,3,0,2,2022-04-30,01:15:12
1,0,111,476,0,0,0,0,0,4,0,2,2022-04-30,01:15:13
0,0,112,481,0,0,12,2,0,5,0,2,2022-04-30,01:15:14
0,0,113,472,0,0,0,0,0,5,0,2,2022-04-30,01:15:15
