cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,84,281,0,0,0,0,0,2,0,2,2022-04-30,00:35:29
1,0,83,292,0,0,0,0,0,3,0,2,2022-04-30,00:35:30
0,0,87,303,0,0,0,0,0,1,0,2,2022-04-30,00:35:31
0,0,82,279,0,0,52,4,0,1,0,2,2022-04-30,00:35:32
0,0,89,312,0,0,0,0,0,2,0,2,2022-04-30,00:35:33
0,0,79,285,0,0,0,0,0,1,0,2,2022-04-30,00:35:34
1,0,113,317,0,0,0,0,0,7,1,11,2022-04-30,00:35:35
0,0,93,301,0,0,0,0,0,2,1,4,2022-04-30,00:35:36
1,0,91,289,0,0,28,2,0,1,0,2,2022-04-30,00:35:37
1,0,83,288,0,0,0,0,0,1,0,2,2022-04-30,00:35:38
0,0,88,277,0,0,0,0,0,2,0,2,2022-04-30,00:35:39
0,0,83,280,0,0,0,0,0,1,0,2,2022-04-30,00:35:40
1,0,96,320,0,0,0,0,0,1,0,2,2022-04-30,00:35:41
0,0,84,285,0,0,12,2,0,2,0,2,2022-04-30,00:35:42
0,0,88,300,0,0,0,0,0,1,0,2,2022-04-30,00:35:43
0,0,81,284,0,0,0,0,0,1,0,2,2022-04-30,00:35:44
0,0,85,286,0,0,0,0,0,2,0,2,2022-04-30,00:35:45
1,0,84,290,0,0,0,0,0,1,0,2,2022-04-30,00:35:46
0,0,91,304,0,0,12,2,0,1,0,2,2022-04-30,00:35:47
1,1,87,304,0,0,0,0,0,2,0,2,2022-04-30,00:35:48
1,0,81,276,0,0,0,0,0,1,0,2,2022-04-30,00:35:49
0,0,81,289,0,0,0,0,0,1,0,2,2022-04-30,00:35:50
0,0,87,302,0,0,0,0,0,2,0,2,2022-04-30,00:35:51
0,0,86,284,0,0,12,2,0,1,0,2,2022-04-30,00:35:52
1,0,82,291,0,0,0,0,0,1,0,2,2022-04-30,00:35:53
0,0,86,295,0,0,0,0,0,2,0,2,2022-04-30,00:35:54
1,0,90,300,0,0,0,0,0,1,0,2,2022-04-30,00:35:55
0,0,88,290,0,0,0,0,0,1,0,2,2022-04-30,00:35:56
0,0,88,304,0,0,12,2,0,2,0,2,2022-04-30,00:35:57
0,0,85,299,0,0,0,0,0,1,0,2,2022-04-30,00:35:58
0,0,78,276,0,0,0,0,0,1,0,2,2022-04-30,00:35:59
1,0,82,300,0,0,0,0,0,1,0,2,2022-04-30,00:36:00
7,1,103,366,0,0,0,0,0,2,0,2,2022-04-30,00:36:01
0,0,85,284,0,0,36,6,0,1,0,2,2022-04-30,00:36:02
1,0,87,304,0,0,0,0,0,2,0,2,2022-04-30,00:36:03
0,0,84,292,0,0,0,0,0,1,0,2,2022-04-30,00:36:04
1,0,80,275,0,0,0,0,0,1,0,2,2022-04-30,00:36:05
0,0,86,295,0,0,0,0,0,2,0,2,2022-04-30,00:36:06
0,0,91,301,0,0,24,3,0,1,0,2,2022-04-30,00:36:07
1,0,84,288,0,0,0,0,0,1,0,2,2022-04-30,00:36:08
0,0,84,292,0,0,0,0,0,1,0,2,2022-04-30,00:36:09
1,0,82,291,0,0,0,0,0,1,0,2,2022-04-30,00:36:10
0,0,87,297,0,0,0,0,0,1,0,2,2022-04-30,00:36:11
0,0,84,286,0,0,12,2,0,2,0,2,2022-04-30,00:36:12
0,0,88,309,0,0,0,0,0,1,0,2,2022-04-30,00:36:13
0,0,80,285,0,0,0,0,0,1,0,2,2022-04-30,00:36:14
1,0,94,294,0,0,0,0,0,3,0,2,2022-04-30,00:36:15
0,0,83,291,0,0,0,0,0,2,0,2,2022-04-30,00:36:16
1,0,90,302,0,0,12,2,0,2,0,2,2022-04-30,00:36:17
0,0,84,294,0,0,0,0,0,1,0,2,2022-04-30,00:36:18
1,0,86,294,0,0,0,0,0,2,0,2,2022-04-30,00:36:19
0,0,83,288,0,0,0,0,0,1,0,2,2022-04-30,00:36:20
1,0,88,300,0,0,0,0,0,1,0,2,2022-04-30,00:36:21
0,0,81,293,0,0,12,2,0,2,0,2,2022-04-30,00:36:22
0,0,88,305,0,0,0,0,0,1,0,2,2022-04-30,00:36:23
0,0,85,292,0,0,0,0,0,3,0,2,2022-04-30,00:36:24
1,0,84,277,0,0,0,0,0,2,0,2,2022-04-30,00:36:25
1,1,87,302,0,0,0,0,0,2,0,2,2022-04-30,00:36:26
0,0,87,301,0,0,12,2,0,1,0,2,2022-04-30,00:36:27
0,0,83,291,0,0,0,0,0,2,0,2,2022-04-30,00:36:28
0,0,82,290,0,0,0,0,0,1,0,2,2022-04-30,00:36:29
1,0,82,287,0,0,0,0,0,1,0,2,2022-04-30,00:36:30
0,0,87,294,0,0,0,0,0,2,0,2,2022-04-30,00:36:31
1,0,86,295,0,0,36,3,0,1,0,2,2022-04-30,00:36:32
0,0,91,310,0,0,0,0,0,2,0,2,2022-04-30,00:36:33
0,0,73,269,0,0,0,0,0,2,0,3,2022-04-30,00:36:34
1,0,78,283,0,0,0,0,0,1,0,2,2022-04-30,00:36:35
0,0,74,280,0,0,0,0,0,1,0,2,2022-04-30,00:36:36
0,0,80,280,0,0,48,6,0,2,0,2,2022-04-30,00:36:37
0,0,70,275,0,0,0,0,0,2,0,2,2022-04-30,00:36:38
0,0,81,292,0,0,0,0,0,2,0,2,2022-04-30,00:36:39
0,0,80,274,0,0,0,0,0,2,0,2,2022-04-30,00:36:40
1,0,90,302,0,0,0,0,0,1,0,2,2022-04-30,00:36:41
0,0,84,298,0,0,24,3,0,3,0,2,2022-04-30,00:36:42
1,1,91,302,0,0,0,0,0,2,0,2,2022-04-30,00:36:43
0,0,78,289,0,0,0,0,0,2,0,2,2022-04-30,00:36:44
0,0,91,303,0,0,0,0,0,1,0,2,2022-04-30,00:36:45
1,0,84,292,0,0,0,0,0,2,0,2,2022-04-30,00:36:46
0,0,91,304,0,0,12,2,0,1,0,2,2022-04-30,00:36:47
0,0,85,300,0,0,0,0,0,1,0,2,2022-04-30,00:36:48
1,0,85,285,0,0,0,0,0,1,0,2,2022-04-30,00:36:49
0,0,79,287,0,0,0,0,0,1,0,2,2022-04-30,00:36:50
1,0,83,297,0,0,0,0,0,1,0,2,2022-04-30,00:36:51
0,0,83,281,0,0,12,2,0,1,0,2,2022-04-30,00:36:52
1,0,91,315,0,0,0,0,0,1,0,2,2022-04-30,00:36:53
0,0,81,279,0,0,0,0,0,1,0,2,2022-04-30,00:36:54
1,0,94,313,0,0,0,0,0,2,0,2,2022-04-30,00:36:55
0,0,86,298,0,0,0,0,0,1,0,2,2022-04-30,00:36:56
1,0,87,290,0,0,12,2,0,1,0,2,2022-04-30,00:36:57
0,0,83,300,0,0,0,0,0,2,0,2,2022-04-30,00:36:58
0,0,85,293,0,0,0,0,0,1,0,2,2022-04-30,00:36:59
0,0,79,275,0,0,0,0,0,1,0,2,2022-04-30,00:37:00
12,1,115,398,0,0,0,0,0,2,0,2,2022-04-30,00:37:01
1,0,83,299,0,0,16,2,0,1,0,2,2022-04-30,00:37:02
0,0,89,298,0,0,0,0,0,1,0,2,2022-04-30,00:37:03
0,0,81,297,0,0,0,0,0,2,0,2,2022-04-30,00:37:04
1,0,84,287,0,0,0,0,0,2,0,2,2022-04-30,00:37:05
0,0,76,281,0,0,0,0,0,2,0,2,2022-04-30,00:37:06
0,0,84,296,0,0,12,2,0,3,0,2,2022-04-30,00:37:07
0,0,84,297,0,0,4,1,0,1,0,2,2022-04-30,00:37:08
1,0,79,278,0,0,0,0,0,2,0,2,2022-04-30,00:37:09
0,0,83,290,0,0,0,0,0,2,0,2,2022-04-30,00:37:10
1,0,89,305,0,0,0,0,0,2,0,2,2022-04-30,00:37:11
1,0,88,292,0,0,12,2,0,1,0,2,2022-04-30,00:37:12
0,0,91,307,0,0,12,3,0,2,0,2,2022-04-30,00:37:13
0,0,83,288,0,0,0,0,0,1,0,2,2022-04-30,00:37:14
1,0,90,292,0,0,0,0,0,1,0,2,2022-04-30,00:37:15
0,0,87,301,0,0,0,0,0,2,0,2,2022-04-30,00:37:16
1,0,86,294,0,0,12,2,0,1,0,2,2022-04-30,00:37:17
1,0,118,360,0,0,0,0,0,1,0,2,2022-04-30,00:37:18
0,0,85,291,0,0,0,0,0,3,0,2,2022-04-30,00:37:19
1,0,86,292,0,0,0,0,0,2,0,2,2022-04-30,00:37:20
0,0,80,283,0,0,0,0,0,2,0,2,2022-04-30,00:37:21
1,0,88,294,0,0,12,2,0,2,0,2,2022-04-30,00:37:22
0,0,88,308,0,0,0,0,0,1,0,2,2022-04-30,00:37:23
1,0,86,283,0,0,0,0,0,1,0,2,2022-04-30,00:37:24
1,1,81,287,0,0,0,0,0,2,0,2,2022-04-30,00:37:25
0,0,104,322,0,0,0,0,0,3,0,4,2022-04-30,00:37:26
0,0,82,282,0,0,12,2,0,1,0,2,2022-04-30,00:37:27
0,0,95,327,0,0,0,0,0,2,0,2,2022-04-30,00:37:28
