cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
5,2,2280,4044,8,2,2470,87,0,2,0,1,2022-04-30,01:17:03
3,1,2072,3749,12,3,0,0,0,3,0,3,2022-04-30,01:17:04
5,2,3000,5831,28,6,204,9,0,1,0,1,2022-04-30,01:17:05
3,1,1960,3462,4,1,0,0,0,2,0,1,2022-04-30,01:17:06
4,2,2205,3765,36,9,0,0,0,1,0,1,2022-04-30,01:17:07
4,2,2443,4239,4,1,1790,87,0,1,0,1,2022-04-30,01:17:08
3,2,1958,3360,16,4,0,0,1,5,1,5,2022-04-30,01:17:09
6,2,2713,5096,16,4,496,22,0,1,0,1,2022-04-30,01:17:10
4,2,2101,3696,12,3,2556,81,0,1,0,1,2022-04-30,01:17:11
5,2,2154,4115,16,4,0,0,0,2,0,1,2022-04-30,01:17:12
2,0,2172,4074,12,3,24,1,0,1,0,1,2022-04-30,01:17:13
4,2,2142,4006,12,3,0,0,0,1,0,1,2022-04-30,01:17:14
6,3,2782,5327,4,1,340,35,0,2,0,1,2022-04-30,01:17:15
2,1,2033,3760,4,1,0,0,0,1,0,1,2022-04-30,01:17:16
5,3,2751,4617,6164,325,96,3,0,2,1,3,2022-04-30,01:17:17
3,2,2169,4074,0,0,8,1,0,2,0,1,2022-04-30,01:17:18
3,1,1956,3458,8,2,0,0,0,4,0,3,2022-04-30,01:17:19
5,2,2630,4984,28,7,632,24,0,4,0,1,2022-04-30,01:17:20
6,1,1963,3411,8,2,0,0,0,3,0,1,2022-04-30,01:17:21
4,2,2083,3752,40,10,0,0,0,3,0,2,2022-04-30,01:17:22
4,2,2619,5162,16,4,76,16,0,1,0,1,2022-04-30,01:17:23
4,1,2089,3716,4,1,0,0,0,2,0,1,2022-04-30,01:17:24
5,2,2543,4832,1168,77,291,9,0,1,0,1,2022-04-30,01:17:25
4,2,2045,3849,12,3,0,0,0,1,0,1,2022-04-30,01:17:26
5,2,1977,3680,32,8,0,0,0,2,0,1,2022-04-30,01:17:27
6,3,2435,4390,376,63,16,3,0,1,0,1,2022-04-30,01:17:28
4,1,1891,3394,0,0,0,0,0,3,0,3,2022-04-30,01:17:29
5,1,2169,3794,4,1,488,11,0,2,0,1,2022-04-30,01:17:30
5,2,1991,3459,0,0,0,0,0,1,0,1,2022-04-30,01:17:31
5,2,2147,3985,4,1,0,0,0,1,0,1,2022-04-30,01:17:32
5,2,2367,4291,4,1,448,92,0,2,0,1,2022-04-30,01:17:33
5,3,2136,3792,40,10,0,0,1,4,1,5,2022-04-30,01:17:34
5,2,2176,3995,4,1,128,3,0,1,0,1,2022-04-30,01:17:35
6,3,2329,4398,20,5,160,6,0,2,0,1,2022-04-30,01:17:36
9,4,2492,4316,1240,302,0,0,0,1,0,1,2022-04-30,01:17:37
5,2,2345,4284,224,13,4,1,0,1,0,1,2022-04-30,01:17:38
4,2,1982,3426,84,21,0,0,0,2,0,1,2022-04-30,01:17:39
33,17,4478,12168,124,7,12160,1358,0,1,0,1,2022-04-30,01:17:40
4,2,2100,3698,0,0,0,0,0,1,0,1,2022-04-30,01:17:41
4,1,2288,3986,28,7,32,5,0,2,0,1,2022-04-30,01:17:42
4,2,2418,4298,8,2,376,64,0,1,0,1,2022-04-30,01:17:43
5,3,2243,3920,20,5,36,5,0,3,0,3,2022-04-30,01:17:44
4,2,2077,3672,0,0,336,10,0,2,0,1,2022-04-30,01:17:45
7,3,3111,5621,1460,22,144,6,0,1,0,1,2022-04-30,01:17:46
4,1,2046,3617,12,3,0,0,0,1,0,1,2022-04-30,01:17:47
4,2,2336,4107,4,1,0,0,0,2,0,1,2022-04-30,01:17:48
4,2,1964,3374,8,2,0,0,0,1,0,1,2022-04-30,01:17:49
8,3,2555,4812,28,7,587,19,0,1,0,1,2022-04-30,01:17:50
6,2,2095,3645,0,0,0,0,0,2,0,1,2022-04-30,01:17:51
7,3,2484,4409,48,8,1091,59,0,1,0,1,2022-04-30,01:17:52
3,1,2412,4315,4,1,0,0,0,1,0,1,2022-04-30,01:17:53
4,2,2158,3910,8,2,0,0,0,4,0,3,2022-04-30,01:17:54
5,2,2281,3973,16,4,3588,138,0,1,0,1,2022-04-30,01:17:55
8,4,2717,5180,0,0,148,6,0,3,0,3,2022-04-30,01:17:56
4,1,2006,3662,12,3,0,0,0,2,0,1,2022-04-30,01:17:57
5,3,2417,4075,40,10,360,90,0,1,0,1,2022-04-30,01:17:58
5,2,1868,3303,16,4,0,0,1,5,1,5,2022-04-30,01:17:59
8,3,2727,5036,16,4,540,17,0,4,0,1,2022-04-30,01:18:00
6,3,2097,3598,8,2,1564,66,0,5,0,3,2022-04-30,01:18:01
3,2,2069,3732,24,6,0,0,0,2,0,1,2022-04-30,01:18:02
5,2,2194,4029,4,1,1740,65,0,2,0,1,2022-04-30,01:18:03
3,1,2020,3710,8,2,0,0,0,1,0,1,2022-04-30,01:18:04
5,1,2080,3713,0,0,60,3,0,1,0,1,2022-04-30,01:18:05
7,3,2749,5289,132,8,168,6,0,2,0,1,2022-04-30,01:18:06
5,2,2168,3848,432,108,0,0,0,1,0,1,2022-04-30,01:18:07
5,2,2445,4446,8,2,841,46,0,1,0,1,2022-04-30,01:18:08
4,1,2030,3538,4,1,0,0,0,4,0,3,2022-04-30,01:18:09
12,6,3182,5757,1568,332,688,28,0,1,0,1,2022-04-30,01:18:10
9,5,2477,4216,1093,255,1954,67,0,1,0,1,2022-04-30,01:18:11
4,2,2312,4343,4,1,0,0,0,2,0,1,2022-04-30,01:18:12
5,2,2321,4217,8,2,48,8,0,1,0,1,2022-04-30,01:18:13
5,2,2138,3951,8,2,0,0,0,1,0,1,2022-04-30,01:18:14
5,3,2134,3760,12,3,92,3,0,2,0,1,2022-04-30,01:18:15
7,3,2775,5394,16,4,160,6,0,1,0,1,2022-04-30,01:18:16
4,2,2061,3695,28,7,0,0,0,1,0,1,2022-04-30,01:18:17
7,2,2317,4215,4,1,496,89,0,2,0,1,2022-04-30,01:18:18
4,2,1828,3162,0,0,0,0,0,4,0,3,2022-04-30,01:18:19
9,5,2745,5287,48,11,576,23,0,4,0,1,2022-04-30,01:18:20
10,2,1950,3384,0,0,0,0,0,3,0,1,2022-04-30,01:18:21
5,2,2053,3656,20,5,0,0,0,2,0,1,2022-04-30,01:18:22
4,2,2244,4091,28,6,16,3,0,1,0,1,2022-04-30,01:18:23
5,2,2069,3865,40,6,0,0,1,4,1,5,2022-04-30,01:18:24
5,2,1939,3588,8,2,188,3,0,2,0,1,2022-04-30,01:18:25
7,3,2719,5208,4,1,160,6,0,1,0,1,2022-04-30,01:18:26
5,2,2020,3611,8,2,0,0,0,2,0,1,2022-04-30,01:18:27
5,2,2249,3997,32,8,8,2,0,1,0,1,2022-04-30,01:18:28
4,1,1814,3229,0,0,0,0,0,1,0,1,2022-04-30,01:18:29
8,3,2562,5028,8,2,632,23,0,2,0,1,2022-04-30,01:18:30
5,2,2062,3638,8,2,0,0,0,1,0,1,2022-04-30,01:18:31
5,3,2191,4027,32,8,0,0,0,1,0,1,2022-04-30,01:18:32
4,1,2168,3969,4,1,16,4,0,2,0,1,2022-04-30,01:18:33
5,3,2228,4170,16,4,0,0,0,3,0,3,2022-04-30,01:18:34
5,3,2158,4004,4,1,84,3,0,1,0,1,2022-04-30,01:18:35
8,4,2736,5250,8,2,160,6,0,2,0,1,2022-04-30,01:18:36
7,3,2677,4672,991,244,0,0,0,1,0,1,2022-04-30,01:18:37
5,2,2358,4361,20,5,12,3,0,1,0,1,2022-04-30,01:18:38
3,1,1849,3314,8,2,0,0,0,2,0,1,2022-04-30,01:18:39
32,19,4555,8908,92,5,4708,833,0,1,0,1,2022-04-30,01:18:40
6,2,2088,3717,4,1,0,0,0,1,0,1,2022-04-30,01:18:41
4,2,2140,4046,16,4,32,5,0,2,0,1,2022-04-30,01:18:42
3,1,2265,4142,0,0,52,11,0,1,0,1,2022-04-30,01:18:43
4,2,2181,3880,8,2,36,5,0,3,0,3,2022-04-30,01:18:44
4,2,2140,3788,4,1,268,9,0,2,0,1,2022-04-30,01:18:45
11,4,2915,5348,336,48,176,6,0,1,0,1,2022-04-30,01:18:46
4,2,1975,3514,12,3,0,0,0,1,0,1,2022-04-30,01:18:47
5,2,2343,4189,4,1,4,1,0,2,0,1,2022-04-30,01:18:48
6,2,1941,3190,32,8,0,0,1,3,1,5,2022-04-30,01:18:49
6,2,2679,5008,20,5,324,12,0,2,0,1,2022-04-30,01:18:50
5,2,1968,3467,0,0,0,0,0,2,0,2,2022-04-30,01:18:51
6,3,2339,4325,72,18,1032,45,0,1,0,1,2022-04-30,01:18:52
3,1,2221,4100,8,2,472,82,0,1,0,1,2022-04-30,01:18:53
4,2,2078,3801,12,3,0,0,0,2,0,1,2022-04-30,01:18:54
5,3,2242,4027,0,0,3471,118,0,1,0,1,2022-04-30,01:18:55
6,3,2839,5299,16,4,144,6,0,1,0,1,2022-04-30,01:18:56
4,1,2011,3550,8,2,0,0,0,2,0,1,2022-04-30,01:18:57
4,2,2349,4186,12,3,8,2,0,1,0,1,2022-04-30,01:18:58
4,2,1895,3367,0,0,0,0,0,4,0,3,2022-04-30,01:18:59
6,2,2597,4996,20,5,212,10,0,4,0,1,2022-04-30,01:19:00
6,3,1943,3415,76,6,1392,48,0,3,0,1,2022-04-30,01:19:01
4,2,2053,3851,16,3,0,0,0,2,0,1,2022-04-30,01:19:02
5,2,2368,4285,56,9,1684,61,0,2,0,1,2022-04-30,01:19:03
6,3,2267,4091,8,2,0,0,0,1,0,1,2022-04-30,01:19:04
5,3,2156,3878,12,3,60,3,0,1,0,1,2022-04-30,01:19:05
5,1,2483,4625,0,0,0,0,0,2,0,1,2022-04-30,01:19:06
8,4,2493,4560,28,7,168,6,0,1,0,1,2022-04-30,01:19:07
6,3,2420,4427,4,1,803,47,0,1,0,1,2022-04-30,01:19:08
5,3,2006,3429,4,1,0,0,0,4,0,3,2022-04-30,01:19:09
7,3,2779,5298,16,4,460,24,0,1,0,1,2022-04-30,01:19:10
5,2,2132,3670,48,12,1906,60,0,1,0,1,2022-04-30,01:19:11
4,2,2289,4151,24,6,0,0,0,2,0,1,2022-04-30,01:19:12
4,2,2325,4281,0,0,52,8,0,1,0,1,2022-04-30,01:19:13
5,2,2186,3844,24,6,0,0,1,3,1,5,2022-04-30,01:19:14
5,2,2159,3885,4,1,92,3,0,3,0,1,2022-04-30,01:19:15
3,1,2070,3788,4,1,0,0,1,3,0,1,2022-04-30,01:19:16
8,3,3256,6053,36,9,160,6,0,1,0,1,2022-04-30,01:19:17
5,2,2200,4035,4,1,8,2,0,2,0,1,2022-04-30,01:19:18
3,1,1886,3284,4,1,0,0,0,3,0,1,2022-04-30,01:19:19
7,3,2703,5210,36,9,540,24,0,2,0,1,2022-04-30,01:19:20
14,4,2509,4152,1684,404,0,0,0,4,0,1,2022-04-30,01:19:21
5,2,2106,3717,8,2,0,0,0,2,0,1,2022-04-30,01:19:22
5,3,2369,4321,304,66,340,11,0,1,0,1,2022-04-30,01:19:23
6,2,2173,3989,0,0,0,0,0,4,0,3,2022-04-30,01:19:24
4,2,2367,4232,8,2,172,3,0,1,0,1,2022-04-30,01:19:25
5,2,2053,3632,8,2,0,0,0,1,0,1,2022-04-30,01:19:26
8,3,2824,5211,16,4,160,6,0,2,0,1,2022-04-30,01:19:27
6,4,2611,4745,8,2,464,85,0,1,0,1,2022-04-30,01:19:28
5,2,2248,3912,0,0,0,0,0,1,0,1,2022-04-30,01:19:29
7,3,2685,5062,8,2,444,19,0,2,0,1,2022-04-30,01:19:30
4,1,1913,3359,8,2,0,0,0,1,0,1,2022-04-30,01:19:31
5,2,2246,4060,12,3,0,0,0,1,0,1,2022-04-30,01:19:32
4,2,2234,4078,4,1,4,1,0,2,0,1,2022-04-30,01:19:33
5,2,2162,3916,8,2,0,0,0,5,1,5,2022-04-30,01:19:34
5,3,2250,4144,0,0,116,3,0,1,0,1,2022-04-30,01:19:35
3,1,2074,3806,8,2,0,0,0,2,0,1,2022-04-30,01:19:36
7,4,2726,5189,28,7,180,7,0,1,0,1,2022-04-30,01:19:37
5,2,2421,4419,12,3,4,1,0,1,0,1,2022-04-30,01:19:38
7,3,1988,4529,8,2,248,62,1,7,1,7,2022-04-30,01:19:39
27,15,3511,6836,32,8,10232,786,0,4,0,1,2022-04-30,01:19:40
6,3,2138,3829,4,1,0,0,0,3,0,1,2022-04-30,01:19:41
5,2,2120,3861,72,18,32,5,0,3,0,1,2022-04-30,01:19:42
4,1,2189,3903,0,0,64,12,0,1,0,1,2022-04-30,01:19:43
6,2,2268,3998,16,4,36,5,0,1,0,1,2022-04-30,01:19:44
5,2,2206,3893,20,5,320,11,0,2,0,1,2022-04-30,01:19:45
5,2,2069,3685,4,1,0,0,0,1,0,1,2022-04-30,01:19:46
7,3,2785,5386,124,8,172,6,0,1,0,1,2022-04-30,01:19:47
5,2,2188,4045,12,3,4,1,0,2,0,1,2022-04-30,01:19:48
3,1,1874,3283,0,0,0,0,0,3,0,3,2022-04-30,01:19:49
8,3,2638,5015,20,5,424,17,0,1,0,1,2022-04-30,01:19:50
7,3,1988,3399,4,1,0,0,0,2,0,1,2022-04-30,01:19:51
5,3,2270,4107,32,8,1031,48,0,1,0,1,2022-04-30,01:19:52
5,2,2275,4207,4,1,84,2,0,1,0,1,2022-04-30,01:19:53
5,3,2142,3890,84,7,0,0,0,2,0,1,2022-04-30,01:19:54
5,2,2310,4046,4,1,3528,131,0,1,0,1,2022-04-30,01:19:55
9,4,2519,4324,836,209,0,0,0,2,0,1,2022-04-30,01:19:56
7,3,2887,5393,12,3,152,6,0,2,0,1,2022-04-30,01:19:57
5,3,2417,4288,8,2,0,0,0,1,0,1,2022-04-30,01:19:58
4,2,2046,3526,8,2,0,0,0,4,0,3,2022-04-30,01:19:59
8,3,2898,5442,12,3,508,19,0,4,0,1,2022-04-30,01:20:00
5,2,2080,3595,16,4,1428,57,0,3,0,1,2022-04-30,01:20:01
4,2,2206,3942,12,3,0,0,0,2,0,1,2022-04-30,01:20:02
6,2,2541,4433,4,1,2128,153,0,2,0,1,2022-04-30,01:20:03
4,2,2223,3890,20,5,0,0,1,2,1,4,2022-04-30,01:20:04
6,3,2358,4052,24,6,72,3,1,3,0,2,2022-04-30,01:20:05
5,3,2287,3990,12,3,0,0,0,2,0,1,2022-04-30,01:20:06
8,5,3035,5472,252,9,168,6,0,1,0,1,2022-04-30,01:20:07
4,2,2660,4597,16,4,812,45,0,1,0,1,2022-04-30,01:20:08
4,3,2140,3688,0,0,0,0,0,2,0,1,2022-04-30,01:20:09
7,3,2825,5167,12,3,440,22,0,1,0,1,2022-04-30,01:20:10
5,2,2412,4097,12,3,1924,57,0,1,0,1,2022-04-30,01:20:11
6,3,2653,4639,20,5,0,0,0,2,0,1,2022-04-30,01:20:12
4,2,2428,4347,4,1,52,9,0,1,0,1,2022-04-30,01:20:13
5,2,2311,4030,0,0,0,0,0,2,0,2,2022-04-30,01:20:14
5,2,2433,4299,124,17,100,3,0,3,0,2,2022-04-30,01:20:15
4,1,2137,3805,20,5,0,0,0,1,0,1,2022-04-30,01:20:16
6,2,2866,5297,4,1,172,6,0,1,0,1,2022-04-30,01:20:17
4,1,2392,4343,12,3,8,2,0,2,0,1,2022-04-30,01:20:18
4,2,2008,3445,4,1,0,0,0,2,0,1,2022-04-30,01:20:19
7,2,2742,5017,16,4,456,22,0,3,0,1,2022-04-30,01:20:20
8,2,2067,3540,4,1,0,0,0,4,0,1,2022-04-30,01:20:21
4,1,2178,3815,20,5,0,0,0,2,0,1,2022-04-30,01:20:22
4,2,2388,4199,12,3,28,5,0,1,0,1,2022-04-30,01:20:23
4,2,2421,4418,8,2,0,0,0,3,0,2,2022-04-30,01:20:24
5,3,2162,3685,0,0,188,5,0,2,0,2,2022-04-30,01:20:25
4,2,2160,3764,52,7,0,0,0,1,0,2,2022-04-30,01:20:26
7,4,3228,6047,8,2,172,6,0,2,0,1,2022-04-30,01:20:27
6,3,2426,4206,104,18,16,3,0,1,0,1,2022-04-30,01:20:28
4,2,2066,3483,0,0,0,0,0,1,0,1,2022-04-30,01:20:29
12,7,4892,7492,9472,1295,600,27,1,5,1,5,2022-04-30,01:20:30
5,2,2446,4228,2196,457,0,0,0,1,0,1,2022-04-30,01:20:31
7,3,2537,4445,1028,241,0,0,0,1,0,1,2022-04-30,01:20:32
4,2,2405,4298,0,0,388,84,0,1,0,1,2022-04-30,01:20:33
4,2,2050,3630,4,1,0,0,0,2,0,1,2022-04-30,01:20:34
4,2,2016,3553,0,0,84,3,0,1,0,1,2022-04-30,01:20:35
5,2,2399,4275,0,0,0,0,0,2,0,1,2022-04-30,01:20:36
4,2,2112,3928,12,3,0,0,0,1,0,1,2022-04-30,01:20:37
7,3,2696,5064,40,10,424,49,0,1,0,1,2022-04-30,01:20:38
9,4,2762,6431,4,1,0,0,0,3,0,1,2022-04-30,01:20:39
27,16,5036,6340,32,8,17344,2075,0,5,0,3,2022-04-30,01:20:40
5,2,2098,3701,0,0,0,0,0,3,0,1,2022-04-30,01:20:41
3,1,2214,3920,20,5,32,5,0,2,0,1,2022-04-30,01:20:42
4,1,2206,4009,4,1,0,0,0,2,0,1,2022-04-30,01:20:43
5,3,2149,3744,8,2,36,5,0,1,0,1,2022-04-30,01:20:44
5,2,2199,3865,4,1,280,11,0,2,0,1,2022-04-30,01:20:45
3,1,2053,3711,4,1,0,0,0,1,0,1,2022-04-30,01:20:46
4,2,1987,3555,16,4,0,0,0,1,0,1,2022-04-30,01:20:47
8,3,3164,5953,52,6,531,87,0,2,0,1,2022-04-30,01:20:48
3,1,1870,3299,0,0,0,0,0,1,0,1,2022-04-30,01:20:49
7,2,2571,4867,8,2,552,21,0,3,0,3,2022-04-30,01:20:50
4,1,2025,3595,4,1,0,0,0,1,0,1,2022-04-30,01:20:51
3,1,2265,4191,144,10,948,41,0,2,0,1,2022-04-30,01:20:52
5,2,2265,4116,16,4,0,0,0,1,0,1,2022-04-30,01:20:53
5,2,2270,4088,56,14,0,0,0,1,0,1,2022-04-30,01:20:54
5,2,2317,4020,20,5,3440,119,1,5,2,7,2022-04-30,01:20:55
4,3,1995,3535,8,2,0,0,0,1,0,1,2022-04-30,01:20:56
4,1,1987,3596,8,2,0,0,0,2,0,1,2022-04-30,01:20:57
7,3,2945,5527,8,2,144,6,0,1,0,1,2022-04-30,01:20:58
4,2,1878,3158,0,0,0,0,0,2,0,1,2022-04-30,01:20:59
7,2,2438,4705,4,1,511,19,0,3,0,1,2022-04-30,01:21:00
4,1,1792,3199,8,2,1352,48,0,4,0,1,2022-04-30,01:21:01
5,2,1964,3520,20,5,0,0,0,2,0,1,2022-04-30,01:21:02
4,2,2329,4190,8,2,1612,54,0,1,0,1,2022-04-30,01:21:03
5,2,2054,3782,0,0,0,0,0,2,0,1,2022-04-30,01:21:04
5,2,2006,3550,0,0,68,3,0,3,0,3,2022-04-30,01:21:05
4,2,2039,3628,8,2,0,0,0,2,0,1,2022-04-30,01:21:06
4,1,1992,3479,8,2,0,0,0,1,0,1,2022-04-30,01:21:07
13,7,3988,7212,1572,349,920,49,0,1,0,1,2022-04-30,01:21:08
5,3,2184,3817,0,0,0,0,0,1,0,1,2022-04-30,01:21:09
7,3,2653,4891,0,0,464,22,0,2,0,1,2022-04-30,01:21:10
7,4,2551,4188,484,115,1934,60,0,1,0,1,2022-04-30,01:21:11
6,3,2530,4682,8,2,0,0,0,1,0,1,2022-04-30,01:21:12
4,2,2496,4354,20,5,0,0,0,2,0,1,2022-04-30,01:21:13
4,2,2290,4035,60,10,0,0,0,1,0,1,2022-04-30,01:21:14
4,2,2277,3990,0,0,92,3,0,4,0,3,2022-04-30,01:21:15
4,2,2176,3869,56,14,0,0,0,1,0,1,2022-04-30,01:21:16
4,2,2168,3736,20,5,0,0,0,1,0,1,2022-04-30,01:21:17
10,6,3425,6399,164,41,220,14,1,8,1,6,2022-04-30,01:21:18
11,7,3212,6332,376,91,308,28,2,12,2,10,2022-04-30,01:21:19
8,3,2571,4326,1349,45,416,15,1,6,1,5,2022-04-30,01:21:20
10,2,2117,3649,4,1,0,0,0,3,0,1,2022-04-30,01:21:21
3,1,2182,3815,36,9,0,0,0,3,0,1,2022-04-30,01:21:22
4,2,2512,4354,4,1,360,71,0,1,0,1,2022-04-30,01:21:23
5,2,2398,4406,8,2,0,0,0,1,0,1,2022-04-30,01:21:24
5,1,2172,3656,4,1,232,7,0,2,0,1,2022-04-30,01:21:25
4,2,2310,4095,4,1,0,0,0,1,0,1,2022-04-30,01:21:26
5,2,2313,4022,0,0,0,0,0,1,0,1,2022-04-30,01:21:27
7,4,3181,5920,24,5,183,11,0,2,0,1,2022-04-30,01:21:28
8,5,2766,4950,32,4,0,0,0,1,0,1,2022-04-30,01:21:29
8,2,2587,5002,4,1,556,19,0,3,0,3,2022-04-30,01:21:30
4,2,2035,3640,8,2,0,0,0,2,0,1,2022-04-30,01:21:31
4,1,2110,4047,12,3,0,0,0,1,0,1,2022-04-30,01:21:32
6,3,2308,4268,12,3,8,2,0,1,0,1,2022-04-30,01:21:33
5,2,2071,3925,8,2,0,0,0,2,0,1,2022-04-30,01:21:34
4,1,2133,3940,0,0,80,3,0,1,0,1,2022-04-30,01:21:35
4,2,1990,3715,0,0,0,0,0,1,0,1,2022-04-30,01:21:36
4,1,2046,3732,12,3,0,0,0,2,0,1,2022-04-30,01:21:37
7,4,3228,6226,388,24,168,6,0,1,0,1,2022-04-30,01:21:38
10,5,2264,4829,72,2,0,0,0,2,0,1,2022-04-30,01:21:39
21,10,3201,9856,28,6,460,17,0,6,0,3,2022-04-30,01:21:40
6,2,2072,3742,0,0,0,0,0,3,0,1,2022-04-30,01:21:41
4,1,2164,3890,12,3,32,5,0,2,0,1,2022-04-30,01:21:42
5,3,2555,4557,612,130,16,3,0,2,0,1,2022-04-30,01:21:43
10,5,3283,5561,1658,378,36,5,0,1,0,1,2022-04-30,01:21:44
4,2,2240,4080,40,10,312,11,1,4,1,5,2022-04-30,01:21:45
3,2,1911,3516,32,8,0,0,0,2,0,1,2022-04-30,01:21:46
4,1,2104,3840,8,2,0,0,0,1,0,1,2022-04-30,01:21:47
7,3,2824,5570,36,9,260,17,0,1,0,1,2022-04-30,01:21:48
5,2,1915,3460,0,0,0,0,0,2,0,1,2022-04-30,01:21:49
6,2,2597,4989,12,3,580,21,0,1,0,1,2022-04-30,01:21:50
7,2,2135,3870,0,0,0,0,0,1,0,1,2022-04-30,01:21:51
5,2,2262,4106,160,40,2206,83,0,2,0,1,2022-04-30,01:21:52
5,2,2278,4190,8,2,92,4,0,1,0,1,2022-04-30,01:21:53
3,1,2073,3760,12,3,0,0,0,1,0,1,2022-04-30,01:21:54
6,2,2403,4382,16,4,4088,159,0,4,0,3,2022-04-30,01:21:55
4,2,2052,3751,44,11,0,0,0,1,0,1,2022-04-30,01:21:56
5,2,2125,3904,8,2,0,0,0,1,0,1,2022-04-30,01:21:57
8,4,2942,5681,152,26,599,95,0,2,0,1,2022-04-30,01:21:58
5,2,2126,3954,8,2,0,0,0,1,0,1,2022-04-30,01:21:59
7,3,2420,4852,24,6,484,17,0,1,0,1,2022-04-30,01:22:00
4,1,2089,3776,116,29,1902,86,0,2,0,1,2022-04-30,01:22:01
4,2,1978,3770,36,9,0,0,0,1,0,1,2022-04-30,01:22:02
7,3,2491,4716,0,0,2494,104,0,1,0,1,2022-04-30,01:22:03
3,2,2024,3828,4,1,0,0,0,2,0,1,2022-04-30,01:22:04
5,2,2256,4257,8,2,76,3,0,3,0,3,2022-04-30,01:22:05
5,2,1980,3696,28,7,0,0,0,1,0,1,2022-04-30,01:22:06
4,2,2063,3897,4,1,0,0,0,2,0,1,2022-04-30,01:22:07
7,4,2762,5206,8,2,1740,80,0,1,0,1,2022-04-30,01:22:08
6,3,2501,4630,8,2,112,6,0,1,0,1,2022-04-30,01:22:09
8,3,2608,5048,28,7,588,24,1,5,1,5,2022-04-30,01:22:10
9,4,2559,4587,16,4,2498,81,0,1,0,1,2022-04-30,01:22:11
4,2,2278,4105,24,6,0,0,0,1,0,1,2022-04-30,01:22:12
4,2,2283,4353,0,0,8,2,0,2,0,1,2022-04-30,01:22:13
7,4,2743,4981,176,24,0,0,0,1,0,1,2022-04-30,01:22:14
5,2,2395,4415,4,1,72,3,0,1,0,1,2022-04-30,01:22:15
4,2,2066,3738,16,4,0,0,0,2,0,1,2022-04-30,01:22:16
5,2,2245,4100,12,3,0,0,0,1,0,1,2022-04-30,01:22:17
4,3,2454,4414,60,15,52,10,0,1,0,1,2022-04-30,01:22:18
10,6,3525,6719,1112,266,192,6,0,3,0,1,2022-04-30,01:22:19
8,2,2634,4891,164,40,504,22,0,5,0,3,2022-04-30,01:22:20
10,2,1969,3580,4,1,0,0,0,3,0,1,2022-04-30,01:22:21
4,2,1984,3639,24,6,0,0,0,3,0,1,2022-04-30,01:22:22
8,4,3161,6259,12,3,264,20,0,1,0,1,2022-04-30,01:22:23
5,3,2101,3843,4,1,0,0,0,1,0,1,2022-04-30,01:22:24
4,1,1965,3599,8,2,92,3,0,2,0,2,2022-04-30,01:22:25
4,2,2039,3845,16,4,0,0,0,1,0,1,2022-04-30,01:22:26
4,2,2121,3833,20,5,0,0,0,1,0,1,2022-04-30,01:22:27
5,2,2421,4453,32,8,8,2,0,2,0,1,2022-04-30,01:22:28
9,5,3249,5854,0,0,172,6,0,1,0,1,2022-04-30,01:22:29
6,2,2069,3649,4,1,452,10,0,3,0,3,2022-04-30,01:22:30
4,1,1902,3396,4,1,0,0,0,2,0,1,2022-04-30,01:22:31
6,2,2182,3998,208,51,0,0,0,1,0,1,2022-04-30,01:22:32
4,2,2220,4255,8,2,424,86,0,1,0,1,2022-04-30,01:22:33
3,2,1907,3619,0,0,0,0,0,2,0,1,2022-04-30,01:22:34
4,2,2005,3565,36,9,152,7,1,4,1,5,2022-04-30,01:22:35
4,2,1899,3564,0,0,0,0,0,1,0,1,2022-04-30,01:22:36
5,2,1919,3564,12,3,0,0,0,2,0,1,2022-04-30,01:22:37
4,2,2290,4426,28,7,0,0,0,1,0,1,2022-04-30,01:22:38
16,8,2913,7587,4,1,184,6,0,2,0,1,2022-04-30,01:22:39
16,8,3134,5344,4,1,2444,471,0,4,0,1,2022-04-30,01:22:40
5,2,2090,3728,168,41,0,0,0,3,0,1,2022-04-30,01:22:41
5,1,2181,3854,64,16,32,5,0,2,0,1,2022-04-30,01:22:42
4,2,2410,4349,32,8,24,4,0,2,0,1,2022-04-30,01:22:43
4,2,2172,3963,12,3,36,5,0,1,0,1,2022-04-30,01:22:44
7,3,2579,4859,32,8,288,16,0,3,0,3,2022-04-30,01:22:45
3,1,2082,3712,4,1,0,0,0,2,0,1,2022-04-30,01:22:46
4,2,2196,3971,260,9,0,0,0,1,0,1,2022-04-30,01:22:47
4,2,2349,4261,32,8,48,9,0,1,0,1,2022-04-30,01:22:48
6,3,2678,5025,120,1,200,6,0,2,0,1,2022-04-30,01:22:49
7,3,2178,3932,8,2,444,10,0,1,0,1,2022-04-30,01:22:50
5,2,2099,3725,0,0,0,0,0,1,0,1,2022-04-30,01:22:51
6,3,2304,4182,164,18,1107,51,0,2,0,1,2022-04-30,01:22:52
4,1,2214,4198,8,2,80,2,0,1,0,1,2022-04-30,01:22:53
4,2,2108,3817,8,2,0,0,0,1,0,1,2022-04-30,01:22:54
11,6,2859,4842,1307,322,3776,141,0,4,0,3,2022-04-30,01:22:55
4,2,1999,3648,52,11,0,0,0,1,0,1,2022-04-30,01:22:56
4,2,1989,3640,16,4,0,0,0,1,0,2,2022-04-30,01:22:57
5,2,2201,4022,48,12,4,1,0,2,0,1,2022-04-30,01:22:58
