ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
73,22,11,"1479626050,5378,6184,2246319,2659367,4826,4289,1355351,2514908,5449,4411,1476703,2407503,4425,5468,1630474,2249657,6343,8375,2930552,3560436,8385,6319,2618725,4281452,5236,4386,1440805,2658269,4358,5249,1684257,2212246,15065,10241,4420017,7275246,13316,18016,6134161,7405346,5081,6497,1949522,2803562,6486,5090,1819787,2839599",,1650913598448886300,1650928029009584,-1.6492626704198766e+18
74,22,70,"1479626050,5378,6184,2246319,2659367,4826,4289,1355351,2514908,5449,4411,1476703,2407503,4425,5468,1630474,2249657,6343,8375,2930552,3560436,8385,6319,2618725,4281452,5236,4386,1440805,2658269,4358,5249,1684257,2212246,15065,10241,4420017,7275246,13316,18016,6134161,7405346,5081,6497,1949522,2803562,6486,5090,1819787,2839599",,1650913598448886300,1650928029009584,-1.6492626704198766e+18
75,22,70,"1479626050,5378,6184,2246319,2659367,4826,4289,1355351,2514908,5449,4411,1476703,2407503,4425,5468,1630474,2249657,6343,8375,2930552,3560436,8385,6319,2618725,4281452,5236,4386,1440805,2658269,4358,5249,1684257,2212246,15065,10241,4420017,7275246,13316,18016,6134161,7405346,5081,6497,1949522,2803562,6486,5090,1819787,2839599",,1650913627981682000,1650928029009584,-1.6492626999526723e+18
76,22,70,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913627981682000,1650928029009584,-1.6492626999526723e+18
77,14,70,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913627981682000,1650928030010659,-1.6492626999516713e+18
78,14,5,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913627981682000,1650928030010659,-1.6492626999516713e+18
79,14,5,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913628986386400,1650928030010659,-1.6492627009563758e+18
80,14,5,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913628986386400,1650928030010659,-1.6492627009563758e+18
81,4,5,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913628986386400,1650928060040107,-1.6492627009263462e+18
82,4,59,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913628986386400,1650928060040107,-1.6492627009263462e+18
83,4,59,"1479626051,4286,5419,2394841,3042764,3808,3064,1315299,2950969,4132,3397,1435328,3132441,3416,4124,1911907,2229962,5367,6342,2280041,2990477,6323,5389,1953692,3778992,3826,3079,1322942,2761699,3088,3829,1672211,2057581,7581,6424,2336962,4695157,6827,9621,3437203,4710580,3951,4591,1854630,2411463,4590,3951,1545479,3048829",,1650913658532675300,1650928060040107,-1.6492627304726351e+18
84,4,59,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913658532675300,1650928060040107,-1.6492627304726351e+18
85,12,59,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913658532675300,1650928061041194,-1.6492627304716342e+18
86,12,52,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913658532675300,1650928061041194,-1.6492627304716342e+18
87,12,52,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913659532920000,1650928061041194,-1.649262731471879e+18
88,12,52,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913659532920000,1650928061041194,-1.649262731471879e+18
89,29,52,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913659532920000,165092809001067,-1.650748566723919e+18
90,29,70,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913659532920000,165092809001067,-1.650748566723919e+18
91,29,70,"1479626053,3812,4856,2196575,2653324,3353,2649,1113492,2641915,3437,2676,1169019,2576712,2695,3436,1556440,1831772,3872,5101,2136107,2948460,5097,3883,1890288,3619722,3419,2697,1195525,2530205,2689,3409,1507984,1863547,4984,3969,1762999,3942898,5024,6401,2917949,3503657,2838,3512,1687914,1992462,3514,2853,1272499,2862344",,1650913689072071000,165092809001067,-1.65074859626307e+18
92,29,70,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913689072071000,165092809001067,-1.65074859626307e+18
93,8,70,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913689072071000,1650928091011761,-1.649262760981059e+18
94,8,25,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913689072071000,1650928091011761,-1.649262760981059e+18
95,8,25,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913690073973000,1650928091011761,-1.6492627619829612e+18
96,8,25,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913690073973000,1650928091011761,-1.6492627619829612e+18
97,13,25,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913690073973000,1650928121041194,-1.6492627619529318e+18
98,13,20,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913690073973000,1650928121041194,-1.6492627619529318e+18
99,13,20,"1479626054,4067,5220,2260969,2988776,3784,2955,1408387,2732286,3675,2909,1337650,2784500,2909,3694,1645989,2093753,3863,4860,2206087,2686310,4858,3838,1718353,3677991,3683,2897,1314084,2809176,2898,3678,1677984,2041199,5023,3893,1845856,3593962,5048,6506,2780949,3747869,2747,3547,1492692,2023497,3548,2741,1285539,2485982",,1650913719616833500,1650928121041194,-1.6492627914957924e+18
100,13,20,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913719616833500,1650928121041194,-1.6492627914957924e+18
101,29,20,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913719616833500,1650928122042296,-1.6492627914947912e+18
102,29,69,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913719616833500,1650928122042296,-1.6492627914947912e+18
103,29,69,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913720624402400,1650928122042296,-1.64926279250236e+18
104,29,69,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913720624402400,1650928122042296,-1.64926279250236e+18
105,20,69,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913720624402400,1650928151011767,-1.6492627924733906e+18
106,20,31,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913720624402400,1650928151011767,-1.6492627924733906e+18
107,20,31,"1479626055,3986,5184,2153369,3044800,3699,2849,1380572,2548416,3744,2868,1403900,2489496,2847,3730,1495849,2193376,4014,5220,2211387,3005011,5248,4035,1928736,3750396,3694,2829,1409599,2543688,2828,3708,1521699,2225386,5266,4100,1905965,3859078,5267,6801,2912042,3906495,2961,3785,1678806,2133542,3821,2955,1376445,2774339",,1650913750156734000,1650928151011767,-1.649262822005722e+18
108,20,31,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913750156734000,1650928151011767,-1.649262822005722e+18
109,35,31,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913750156734000,1650928152012846,-1.6492628220047212e+18
110,35,61,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913750156734000,1650928152012846,-1.6492628220047212e+18
111,35,61,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913751169690000,1650928152012846,-1.6492628230176773e+18
112,35,61,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913751169690000,1650928152012846,-1.6492628230176773e+18
113,28,61,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913751169690000,1650928182042289,-1.6492628229876477e+18
114,28,39,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913751169690000,1650928182042289,-1.6492628229876477e+18
115,28,39,"1479626060,8066,10131,2963534,3871757,8201,6759,2372211,2878749,7068,5994,2178714,3169538,5985,7050,2272258,3371040,7662,9591,2752206,3814127,9512,7709,2756326,4038521,6664,5628,2249812,3438430,5591,6701,2348349,3565609,8502,7040,2793970,4340979,7981,10503,3637801,4370834,6171,7179,2286324,3358755,7215,6132,2186189,3295634",,1650913780698443000,1650928182042289,-1.6492628525164006e+18
116,28,39,"1479626061,6224,7850,2997139,4590017,5777,4603,2126021,3380139,5058,3889,1917898,3343123,3886,5059,2008626,3014919,6178,7861,2959379,4642401,7851,6150,2933030,4717971,4850,3699,1822843,3134474,3734,4859,1912168,2877965,6939,5254,2693942,4397825,6664,8764,3417733,5310958,3877,5104,1901229,2959430,5081,3898,1855965,3144057",,1650913780698443000,1650928182042289,-1.6492628525164006e+18
117,13,39,"1479626061,6224,7850,2997139,4590017,5777,4603,2126021,3380139,5058,3889,1917898,3343123,3886,5059,2008626,3014919,6178,7861,2959379,4642401,7851,6150,2933030,4717971,4850,3699,1822843,3134474,3734,4859,1912168,2877965,6939,5254,2693942,4397825,6664,8764,3417733,5310958,3877,5104,1901229,2959430,5081,3898,1855965,3144057",,1650913780698443000,1650928183043379,-1.6492628525153997e+18
118,13,60,"1479626061,6224,7850,2997139,4590017,5777,4603,2126021,3380139,5058,3889,1917898,3343123,3886,5059,2008626,3014919,6178,7861,2959379,4642401,7851,6150,2933030,4717971,4850,3699,1822843,3134474,3734,4859,1912168,2877965,6939,5254,2693942,4397825,6664,8764,3417733,5310958,3877,5104,1901229,2959430,5081,3898,1855965,3144057",,1650913780698443000,1650928183043379,-1.6492628525153997e+18
119,13,60,"1479626061,6224,7850,2997139,4590017,5777,4603,2126021,3380139,5058,3889,1917898,3343123,3886,5059,2008626,3014919,6178,7861,2959379,4642401,7851,6150,2933030,4717971,4850,3699,1822843,3134474,3734,4859,1912168,2877965,6939,5254,2693942,4397825,6664,8764,3417733,5310958,3877,5104,1901229,2959430,5081,3898,1855965,3144057",,1650913781710480100,1650928183043379,-1.6492628535274368e+18
120,13,60,"1479626061,6224,7850,2997139,4590017,5777,4603,2126021,3380139,5058,3889,1917898,3343123,3886,5059,2008626,3014919,6178,7861,2959379,4642401,7851,6150,2933030,4717971,4850,3699,1822843,3134474,3734,4859,1912168,2877965,6939,5254,2693942,4397825,6664,8764,3417733,5310958,3877,5104,1901229,2959430,5081,3898,1855965,3144057",,1650913781710480100,1650928183043379,-1.6492628535274368e+18
